ClosingTime,tx_count,hour,day_of_week,month,quarter,year,is_weekend
1989-03-24 06:00:00,1021,6,4,3,1,1989,0
1989-03-24 07:00:00,1013,7,4,3,1,1989,0
1989-03-24 08:00:00,1026,8,4,3,1,1989,0
1989-03-24 09:00:00,1020,9,4,3,1,1989,0
1989-03-24 10:00:00,1024,10,4,3,1,1989,0
1989-03-24 11:00:00,1022,11,4,3,1,1989,0
1989-03-24 12:00:00,1014,12,4,3,1,1989,0
1989-03-24 13:00:00,1013,13,4,3,1,1989,0
1989-03-24 14:00:00,1006,14,4,3,1,1989,0
1989-03-24 15:00:00,1016,15,4,3,1,1989,0
1989-03-24 16:00:00,995,16,4,3,1,1989,0
1989-03-24 17:00:00,995,17,4,3,1,1989,0
1989-03-24 18:00:00,1005,18,4,3,1,1989,0
1989-03-24 19:00:00,974,19,4,3,1,1989,0
1989-03-24 20:00:00,982,20,4,3,1,1989,0
1989-03-24 21:00:00,992,21,4,3,1,1989,0
1989-03-24 22:00:00,1000,22,4,3,1,1989,0
1989-03-24 23:00:00,989,23,4,3,1,1989,0
1989-03-25 00:00:00,993,0,5,3,1,1989,1
1989-03-25 01:00:00,1017,1,5,3,1,1989,1
1989-03-25 02:00:00,1015,2,5,3,1,1989,1
1989-03-25 03:00:00,1013,3,5,3,1,1989,1
1989-03-25 04:00:00,1008,4,5,3,1,1989,1
1989-03-25 05:00:00,990,5,5,3,1,1989,1
1989-03-25 06:00:00,1002,6,5,3,1,1989,1
1989-03-25 07:00:00,986,7,5,3,1,1989,1
1989-03-25 08:00:00,991,8,5,3,1,1989,1
1989-03-25 09:00:00,1011,9,5,3,1,1989,1
1989-03-25 10:00:00,1005,10,5,3,1,1989,1
1989-03-25 11:00:00,973,11,5,3,1,1989,1
1989-03-25 12:00:00,991,12,5,3,1,1989,1
1989-03-25 13:00:00,1007,13,5,3,1,1989,1
1989-03-25 14:00:00,999,14,5,3,1,1989,1
1989-03-25 15:00:00,984,15,5,3,1,1989,1
1989-03-25 16:00:00,978,16,5,3,1,1989,1
1989-03-25 17:00:00,1031,17,5,3,1,1989,1
1989-03-25 18:00:00,998,18,5,3,1,1989,1
1989-03-25 19:00:00,993,19,5,3,1,1989,1
1989-03-25 20:00:00,968,20,5,3,1,1989,1
1989-03-25 21:00:00,966,21,5,3,1,1989,1
1989-03-25 22:00:00,999,22,5,3,1,1989,1
1989-03-25 23:00:00,965,23,5,3,1,1989,1
1989-03-26 00:00:00,967,0,6,3,1,1989,1
1989-03-26 01:00:00,982,1,6,3,1,1989,1
1989-03-26 02:00:00,985,2,6,3,1,1989,1
1989-03-26 03:00:00,982,3,6,3,1,1989,1
1989-03-26 04:00:00,1006,4,6,3,1,1989,1
1989-03-26 05:00:00,982,5,6,3,1,1989,1
1989-03-26 06:00:00,979,6,6,3,1,1989,1
1989-03-26 07:00:00,995,7,6,3,1,1989,1
1989-03-26 08:00:00,978,8,6,3,1,1989,1
1989-03-26 09:00:00,988,9,6,3,1,1989,1
1989-03-26 10:00:00,983,10,6,3,1,1989,1
1989-03-26 11:00:00,982,11,6,3,1,1989,1
1989-03-26 12:00:00,999,12,6,3,1,1989,1
1989-03-26 13:00:00,960,13,6,3,1,1989,1
1989-03-26 14:00:00,989,14,6,3,1,1989,1
1989-03-26 15:00:00,1013,15,6,3,1,1989,1
1989-03-26 16:00:00,1014,16,6,3,1,1989,1
1989-03-26 17:00:00,1012,17,6,3,1,1989,1
1989-03-26 18:00:00,1009,18,6,3,1,1989,1
1989-03-26 19:00:00,998,19,6,3,1,1989,1
1989-03-26 20:00:00,991,20,6,3,1,1989,1
1989-03-26 21:00:00,984,21,6,3,1,1989,1
1989-03-26 22:00:00,1011,22,6,3,1,1989,1
1989-03-26 23:00:00,1021,23,6,3,1,1989,1
1989-03-27 00:00:00,1005,0,0,3,1,1989,0
1989-03-27 01:00:00,972,1,0,3,1,1989,0
1989-03-27 02:00:00,959,2,0,3,1,1989,0
1989-03-27 03:00:00,1010,3,0,3,1,1989,0
1989-03-27 04:00:00,960,4,0,3,1,1989,0
1989-03-27 05:00:00,986,5,0,3,1,1989,0
1989-03-27 06:00:00,990,6,0,3,1,1989,0
1989-03-27 07:00:00,990,7,0,3,1,1989,0
1989-03-27 08:00:00,1001,8,0,3,1,1989,0
1989-03-27 09:00:00,985,9,0,3,1,1989,0
1989-03-27 10:00:00,978,10,0,3,1,1989,0
1989-03-27 11:00:00,997,11,0,3,1,1989,0
1989-03-27 12:00:00,980,12,0,3,1,1989,0
1989-03-27 13:00:00,989,13,0,3,1,1989,0
1989-03-27 14:00:00,972,14,0,3,1,1989,0
1989-03-27 15:00:00,984,15,0,3,1,1989,0
1989-03-27 16:00:00,1002,16,0,3,1,1989,0
1989-03-27 17:00:00,1006,17,0,3,1,1989,0
1989-03-27 18:00:00,1001,18,0,3,1,1989,0
1989-03-27 19:00:00,1010,19,0,3,1,1989,0
1989-03-27 20:00:00,1015,20,0,3,1,1989,0
1989-03-27 21:00:00,1009,21,0,3,1,1989,0
1989-03-27 22:00:00,981,22,0,3,1,1989,0
1989-03-27 23:00:00,998,23,0,3,1,1989,0
1989-03-28 00:00:00,1001,0,1,3,1,1989,0
1989-03-28 01:00:00,999,1,1,3,1,1989,0
1989-03-28 02:00:00,1021,2,1,3,1,1989,0
1989-03-28 03:00:00,1007,3,1,3,1,1989,0
1989-03-28 04:00:00,1008,4,1,3,1,1989,0
1989-03-28 05:00:00,1001,5,1,3,1,1989,0
1989-03-28 06:00:00,1005,6,1,3,1,1989,0
1989-03-28 07:00:00,1009,7,1,3,1,1989,0
1989-03-28 08:00:00,987,8,1,3,1,1989,0
1989-03-28 09:00:00,993,9,1,3,1,1989,0
1989-03-28 10:00:00,1014,10,1,3,1,1989,0
1989-03-28 11:00:00,1008,11,1,3,1,1989,0
1989-03-28 12:00:00,1008,12,1,3,1,1989,0
1989-03-28 13:00:00,1030,13,1,3,1,1989,0
1989-03-28 14:00:00,1037,14,1,3,1,1989,0
1989-03-28 15:00:00,1028,15,1,3,1,1989,0
1989-03-28 16:00:00,1021,16,1,3,1,1989,0
1989-03-28 17:00:00,1014,17,1,3,1,1989,0
1989-03-28 18:00:00,993,18,1,3,1,1989,0
1989-03-28 19:00:00,1015,19,1,3,1,1989,0
1989-03-28 20:00:00,1006,20,1,3,1,1989,0
1989-03-28 21:00:00,1012,21,1,3,1,1989,0
1989-03-28 22:00:00,1015,22,1,3,1,1989,0
1989-03-28 23:00:00,1014,23,1,3,1,1989,0
1989-03-29 00:00:00,1022,0,2,3,1,1989,0
1989-03-29 01:00:00,1013,1,2,3,1,1989,0
1989-03-29 02:00:00,1019,2,2,3,1,1989,0
1989-03-29 03:00:00,1020,3,2,3,1,1989,0
1989-03-29 04:00:00,1011,4,2,3,1,1989,0
1989-03-29 05:00:00,1016,5,2,3,1,1989,0
1989-03-29 06:00:00,998,6,2,3,1,1989,0
1989-03-29 07:00:00,987,7,2,3,1,1989,0
1989-03-29 08:00:00,1006,8,2,3,1,1989,0
1989-03-29 09:00:00,997,9,2,3,1,1989,0
1989-03-29 10:00:00,1017,10,2,3,1,1989,0
1989-03-29 11:00:00,1000,11,2,3,1,1989,0
1989-03-29 12:00:00,966,12,2,3,1,1989,0
1989-03-29 13:00:00,1012,13,2,3,1,1989,0
1989-03-29 14:00:00,1017,14,2,3,1,1989,0
1989-03-29 15:00:00,1026,15,2,3,1,1989,0
1989-03-29 16:00:00,1008,16,2,3,1,1989,0
1989-03-29 17:00:00,997,17,2,3,1,1989,0
1989-03-29 18:00:00,1026,18,2,3,1,1989,0
1989-03-29 19:00:00,997,19,2,3,1,1989,0
1989-03-29 20:00:00,1018,20,2,3,1,1989,0
1989-03-29 21:00:00,1029,21,2,3,1,1989,0
1989-03-29 22:00:00,995,22,2,3,1,1989,0
1989-03-29 23:00:00,1006,23,2,3,1,1989,0
1989-03-30 00:00:00,1021,0,3,3,1,1989,0
1989-03-30 01:00:00,1018,1,3,3,1,1989,0
1989-03-30 02:00:00,1027,2,3,3,1,1989,0
1989-03-30 03:00:00,952,3,3,3,1,1989,0
1989-03-30 04:00:00,969,4,3,3,1,1989,0
1989-03-30 05:00:00,965,5,3,3,1,1989,0
1989-03-30 06:00:00,962,6,3,3,1,1989,0
1989-03-30 07:00:00,968,7,3,3,1,1989,0
1989-03-30 08:00:00,961,8,3,3,1,1989,0
1989-03-30 09:00:00,973,9,3,3,1,1989,0
1989-03-30 10:00:00,968,10,3,3,1,1989,0
1989-03-30 11:00:00,966,11,3,3,1,1989,0
1989-03-30 12:00:00,965,12,3,3,1,1989,0
1989-03-30 13:00:00,968,13,3,3,1,1989,0
1989-03-30 14:00:00,963,14,3,3,1,1989,0
1989-03-30 15:00:00,954,15,3,3,1,1989,0
1989-03-30 16:00:00,954,16,3,3,1,1989,0
1989-03-30 17:00:00,944,17,3,3,1,1989,0
1989-03-30 18:00:00,945,18,3,3,1,1989,0
1989-03-30 19:00:00,971,19,3,3,1,1989,0
1989-03-30 20:00:00,979,20,3,3,1,1989,0
1989-03-30 21:00:00,953,21,3,3,1,1989,0
1989-03-30 22:00:00,951,22,3,3,1,1989,0
1989-03-30 23:00:00,956,23,3,3,1,1989,0
1989-03-31 00:00:00,968,0,4,3,1,1989,0
1989-03-31 01:00:00,960,1,4,3,1,1989,0
1989-03-31 02:00:00,963,2,4,3,1,1989,0
1989-03-31 03:00:00,974,3,4,3,1,1989,0
1989-03-31 04:00:00,976,4,4,3,1,1989,0
1989-03-31 05:00:00,962,5,4,3,1,1989,0
1989-03-31 06:00:00,953,6,4,3,1,1989,0
1989-03-31 07:00:00,959,7,4,3,1,1989,0
1989-03-31 08:00:00,946,8,4,3,1,1989,0
1989-03-31 09:00:00,960,9,4,3,1,1989,0
1989-03-31 10:00:00,986,10,4,3,1,1989,0
1989-03-31 11:00:00,1021,11,4,3,1,1989,0
1989-03-31 12:00:00,981,12,4,3,1,1989,0
1989-03-31 13:00:00,957,13,4,3,1,1989,0
1989-03-31 14:00:00,950,14,4,3,1,1989,0
1989-03-31 15:00:00,966,15,4,3,1,1989,0
1989-03-31 16:00:00,963,16,4,3,1,1989,0
1989-03-31 17:00:00,954,17,4,3,1,1989,0
1989-03-31 18:00:00,954,18,4,3,1,1989,0
1989-03-31 19:00:00,961,19,4,3,1,1989,0
1989-03-31 20:00:00,949,20,4,3,1,1989,0
1989-03-31 21:00:00,961,21,4,3,1,1989,0
1989-03-31 22:00:00,957,22,4,3,1,1989,0
1989-03-31 23:00:00,972,23,4,3,1,1989,0
1989-04-01 00:00:00,974,0,5,4,2,1989,1
1989-04-01 01:00:00,987,1,5,4,2,1989,1
1989-04-01 02:00:00,985,2,5,4,2,1989,1
1989-04-01 03:00:00,972,3,5,4,2,1989,1
1989-04-01 04:00:00,990,4,5,4,2,1989,1
1989-04-01 05:00:00,1011,5,5,4,2,1989,1
1989-04-01 06:00:00,998,6,5,4,2,1989,1
1989-04-01 07:00:00,973,7,5,4,2,1989,1
1989-04-01 08:00:00,994,8,5,4,2,1989,1
1989-04-01 09:00:00,1010,9,5,4,2,1989,1
1989-04-01 10:00:00,966,10,5,4,2,1989,1
1989-04-01 11:00:00,980,11,5,4,2,1989,1
1989-04-01 12:00:00,978,12,5,4,2,1989,1
1989-04-01 13:00:00,991,13,5,4,2,1989,1
1989-04-01 14:00:00,974,14,5,4,2,1989,1
1989-04-01 15:00:00,973,15,5,4,2,1989,1
1989-04-01 16:00:00,973,16,5,4,2,1989,1
1989-04-01 17:00:00,979,17,5,4,2,1989,1
1989-04-01 18:00:00,1013,18,5,4,2,1989,1
1989-04-01 19:00:00,1021,19,5,4,2,1989,1
1989-04-01 20:00:00,1021,20,5,4,2,1989,1
1989-04-01 21:00:00,1007,21,5,4,2,1989,1
1989-04-01 22:00:00,969,22,5,4,2,1989,1
1989-04-01 23:00:00,987,23,5,4,2,1989,1
1989-04-02 00:00:00,1047,0,6,4,2,1989,1
1989-04-02 01:00:00,1031,1,6,4,2,1989,1
1989-04-02 02:00:00,1010,2,6,4,2,1989,1
1989-04-02 03:00:00,1010,3,6,4,2,1989,1
1989-04-02 04:00:00,981,4,6,4,2,1989,1
1989-04-02 05:00:00,931,5,6,4,2,1989,1
1989-04-02 06:00:00,947,6,6,4,2,1989,1
1989-04-02 07:00:00,961,7,6,4,2,1989,1
1989-04-02 08:00:00,961,8,6,4,2,1989,1
1989-04-02 09:00:00,941,9,6,4,2,1989,1
1989-04-02 10:00:00,969,10,6,4,2,1989,1
1989-04-02 11:00:00,966,11,6,4,2,1989,1
1989-04-02 12:00:00,938,12,6,4,2,1989,1
1989-04-02 13:00:00,958,13,6,4,2,1989,1
1989-04-02 14:00:00,966,14,6,4,2,1989,1
1989-04-02 15:00:00,963,15,6,4,2,1989,1
1989-04-02 16:00:00,951,16,6,4,2,1989,1
1989-04-02 17:00:00,962,17,6,4,2,1989,1
1989-04-02 18:00:00,982,18,6,4,2,1989,1
1989-04-02 19:00:00,987,19,6,4,2,1989,1
1989-04-02 20:00:00,951,20,6,4,2,1989,1
1989-04-02 21:00:00,939,21,6,4,2,1989,1
1989-04-02 22:00:00,949,22,6,4,2,1989,1
1989-04-02 23:00:00,976,23,6,4,2,1989,1
1989-04-03 00:00:00,960,0,0,4,2,1989,0
1989-04-03 01:00:00,978,1,0,4,2,1989,0
1989-04-03 02:00:00,964,2,0,4,2,1989,0
1989-04-03 03:00:00,953,3,0,4,2,1989,0
1989-04-03 04:00:00,944,4,0,4,2,1989,0
1989-04-03 05:00:00,970,5,0,4,2,1989,0
1989-04-03 06:00:00,966,6,0,4,2,1989,0
1989-04-03 07:00:00,963,7,0,4,2,1989,0
1989-04-03 08:00:00,969,8,0,4,2,1989,0
1989-04-03 09:00:00,973,9,0,4,2,1989,0
1989-04-03 10:00:00,958,10,0,4,2,1989,0
1989-04-03 11:00:00,987,11,0,4,2,1989,0
1989-04-03 12:00:00,959,12,0,4,2,1989,0
1989-04-03 13:00:00,957,13,0,4,2,1989,0
1989-04-03 14:00:00,975,14,0,4,2,1989,0
1989-04-03 15:00:00,959,15,0,4,2,1989,0
1989-04-03 16:00:00,962,16,0,4,2,1989,0
1989-04-03 17:00:00,962,17,0,4,2,1989,0
1989-04-03 18:00:00,971,18,0,4,2,1989,0
1989-04-03 19:00:00,973,19,0,4,2,1989,0
1989-04-03 20:00:00,983,20,0,4,2,1989,0
1989-04-03 21:00:00,983,21,0,4,2,1989,0
1989-04-03 22:00:00,948,22,0,4,2,1989,0
1989-04-03 23:00:00,935,23,0,4,2,1989,0
1989-04-04 00:00:00,943,0,1,4,2,1989,0
1989-04-04 01:00:00,956,1,1,4,2,1989,0
1989-04-04 02:00:00,962,2,1,4,2,1989,0
1989-04-04 03:00:00,946,3,1,4,2,1989,0
1989-04-04 04:00:00,959,4,1,4,2,1989,0
1989-04-04 05:00:00,986,5,1,4,2,1989,0
1989-04-04 06:00:00,974,6,1,4,2,1989,0
1989-04-04 07:00:00,973,7,1,4,2,1989,0
1989-04-04 08:00:00,987,8,1,4,2,1989,0
1989-04-04 09:00:00,980,9,1,4,2,1989,0
1989-04-04 10:00:00,966,10,1,4,2,1989,0
1989-04-04 11:00:00,969,11,1,4,2,1989,0
1989-04-04 12:00:00,932,12,1,4,2,1989,0
1989-04-04 13:00:00,960,13,1,4,2,1989,0
1989-04-04 14:00:00,968,14,1,4,2,1989,0
1989-04-04 15:00:00,971,15,1,4,2,1989,0
1989-04-04 16:00:00,969,16,1,4,2,1989,0
1989-04-04 17:00:00,943,17,1,4,2,1989,0
1989-04-04 18:00:00,946,18,1,4,2,1989,0
1989-04-04 19:00:00,984,19,1,4,2,1989,0
1989-04-04 20:00:00,958,20,1,4,2,1989,0
1989-04-04 21:00:00,951,21,1,4,2,1989,0
1989-04-04 22:00:00,955,22,1,4,2,1989,0
1989-04-04 23:00:00,990,23,1,4,2,1989,0
1989-04-05 00:00:00,963,0,2,4,2,1989,0
1989-04-05 01:00:00,977,1,2,4,2,1989,0
1989-04-05 02:00:00,966,2,2,4,2,1989,0
1989-04-05 03:00:00,988,3,2,4,2,1989,0
1989-04-05 04:00:00,950,4,2,4,2,1989,0
1989-04-05 05:00:00,960,5,2,4,2,1989,0
1989-04-05 06:00:00,970,6,2,4,2,1989,0
1989-04-05 07:00:00,953,7,2,4,2,1989,0
1989-04-05 08:00:00,949,8,2,4,2,1989,0
1989-04-05 09:00:00,944,9,2,4,2,1989,0
1989-04-05 10:00:00,965,10,2,4,2,1989,0
1989-04-05 11:00:00,958,11,2,4,2,1989,0
1989-04-05 12:00:00,940,12,2,4,2,1989,0
1989-04-05 13:00:00,935,13,2,4,2,1989,0
1989-04-05 14:00:00,943,14,2,4,2,1989,0
1989-04-05 15:00:00,976,15,2,4,2,1989,0
1989-04-05 16:00:00,951,16,2,4,2,1989,0
1989-04-05 17:00:00,942,17,2,4,2,1989,0
1989-04-05 18:00:00,955,18,2,4,2,1989,0
1989-04-05 19:00:00,961,19,2,4,2,1989,0
1989-04-05 20:00:00,955,20,2,4,2,1989,0
1989-04-05 21:00:00,958,21,2,4,2,1989,0
1989-04-05 22:00:00,987,22,2,4,2,1989,0
1989-04-05 23:00:00,972,23,2,4,2,1989,0
1989-04-06 00:00:00,950,0,3,4,2,1989,0
1989-04-06 01:00:00,944,1,3,4,2,1989,0
1989-04-06 02:00:00,980,2,3,4,2,1989,0
1989-04-06 03:00:00,943,3,3,4,2,1989,0
1989-04-06 04:00:00,972,4,3,4,2,1989,0
1989-04-06 05:00:00,998,5,3,4,2,1989,0
1989-04-06 06:00:00,980,6,3,4,2,1989,0
1989-04-06 07:00:00,971,7,3,4,2,1989,0
1989-04-06 08:00:00,949,8,3,4,2,1989,0
1989-04-06 09:00:00,978,9,3,4,2,1989,0
1989-04-06 10:00:00,989,10,3,4,2,1989,0
1989-04-06 11:00:00,997,11,3,4,2,1989,0
1989-04-06 12:00:00,966,12,3,4,2,1989,0
1989-04-06 13:00:00,980,13,3,4,2,1989,0
1989-04-06 14:00:00,947,14,3,4,2,1989,0
1989-04-06 15:00:00,950,15,3,4,2,1989,0
1989-04-06 16:00:00,977,16,3,4,2,1989,0
1989-04-06 17:00:00,995,17,3,4,2,1989,0
1989-04-06 18:00:00,991,18,3,4,2,1989,0
1989-04-06 19:00:00,986,19,3,4,2,1989,0
1989-04-06 20:00:00,1016,20,3,4,2,1989,0
1989-04-06 21:00:00,977,21,3,4,2,1989,0
1989-04-06 22:00:00,1005,22,3,4,2,1989,0
1989-04-06 23:00:00,995,23,3,4,2,1989,0
1989-04-07 00:00:00,1016,0,4,4,2,1989,0
1989-04-07 01:00:00,998,1,4,4,2,1989,0
1989-04-07 02:00:00,974,2,4,4,2,1989,0
1989-04-07 03:00:00,1002,3,4,4,2,1989,0
1989-04-07 04:00:00,1025,4,4,4,2,1989,0
1989-04-07 05:00:00,1009,5,4,4,2,1989,0
1989-04-07 06:00:00,990,6,4,4,2,1989,0
1989-04-07 07:00:00,978,7,4,4,2,1989,0
1989-04-07 08:00:00,1008,8,4,4,2,1989,0
1989-04-07 09:00:00,975,9,4,4,2,1989,0
1989-04-07 10:00:00,987,10,4,4,2,1989,0
1989-04-07 11:00:00,994,11,4,4,2,1989,0
1989-04-07 12:00:00,990,12,4,4,2,1989,0
1989-04-07 13:00:00,998,13,4,4,2,1989,0
1989-04-07 14:00:00,983,14,4,4,2,1989,0
1989-04-07 15:00:00,964,15,4,4,2,1989,0
1989-04-07 16:00:00,966,16,4,4,2,1989,0
1989-04-07 17:00:00,967,17,4,4,2,1989,0
1989-04-07 18:00:00,997,18,4,4,2,1989,0
1989-04-07 19:00:00,968,19,4,4,2,1989,0
1989-04-07 20:00:00,968,20,4,4,2,1989,0
1989-04-07 21:00:00,970,21,4,4,2,1989,0
1989-04-07 22:00:00,969,22,4,4,2,1989,0
1989-04-07 23:00:00,990,23,4,4,2,1989,0
1989-04-08 00:00:00,963,0,5,4,2,1989,1
1989-04-08 01:00:00,957,1,5,4,2,1989,1
1989-04-08 02:00:00,976,2,5,4,2,1989,1
1989-04-08 03:00:00,965,3,5,4,2,1989,1
1989-04-08 04:00:00,986,4,5,4,2,1989,1
1989-04-08 05:00:00,987,5,5,4,2,1989,1
1989-04-08 06:00:00,986,6,5,4,2,1989,1
1989-04-08 07:00:00,984,7,5,4,2,1989,1
1989-04-08 08:00:00,984,8,5,4,2,1989,1
1989-04-08 09:00:00,949,9,5,4,2,1989,1
1989-04-08 10:00:00,938,10,5,4,2,1989,1
1989-04-08 11:00:00,945,11,5,4,2,1989,1
1989-04-08 12:00:00,984,12,5,4,2,1989,1
1989-04-08 13:00:00,982,13,5,4,2,1989,1
1989-04-08 14:00:00,978,14,5,4,2,1989,1
1989-04-08 15:00:00,986,15,5,4,2,1989,1
1989-04-08 16:00:00,993,16,5,4,2,1989,1
1989-04-08 17:00:00,1002,17,5,4,2,1989,1
1989-04-08 18:00:00,997,18,5,4,2,1989,1
1989-04-08 19:00:00,987,19,5,4,2,1989,1
1989-04-08 20:00:00,998,20,5,4,2,1989,1
1989-04-08 21:00:00,989,21,5,4,2,1989,1
1989-04-08 22:00:00,965,22,5,4,2,1989,1
1989-04-08 23:00:00,975,23,5,4,2,1989,1
1989-04-09 00:00:00,989,0,6,4,2,1989,1
1989-04-09 01:00:00,971,1,6,4,2,1989,1
1989-04-09 02:00:00,982,2,6,4,2,1989,1
1989-04-09 03:00:00,974,3,6,4,2,1989,1
1989-04-09 04:00:00,960,4,6,4,2,1989,1
1989-04-09 05:00:00,976,5,6,4,2,1989,1
1989-04-09 06:00:00,970,6,6,4,2,1989,1
1989-04-09 07:00:00,984,7,6,4,2,1989,1
1989-04-09 08:00:00,956,8,6,4,2,1989,1
1989-04-09 09:00:00,956,9,6,4,2,1989,1
1989-04-09 10:00:00,964,10,6,4,2,1989,1
1989-04-09 11:00:00,980,11,6,4,2,1989,1
1989-04-09 12:00:00,987,12,6,4,2,1989,1
1989-04-09 13:00:00,975,13,6,4,2,1989,1
1989-04-09 14:00:00,954,14,6,4,2,1989,1
1989-04-09 15:00:00,948,15,6,4,2,1989,1
1989-04-09 16:00:00,967,16,6,4,2,1989,1
1989-04-09 17:00:00,974,17,6,4,2,1989,1
1989-04-09 18:00:00,965,18,6,4,2,1989,1
1989-04-09 19:00:00,959,19,6,4,2,1989,1
1989-04-09 20:00:00,970,20,6,4,2,1989,1
1989-04-09 21:00:00,990,21,6,4,2,1989,1
1989-04-09 22:00:00,1008,22,6,4,2,1989,1
1989-04-09 23:00:00,977,23,6,4,2,1989,1
1989-04-10 00:00:00,979,0,0,4,2,1989,0
1989-04-10 01:00:00,1001,1,0,4,2,1989,0
1989-04-10 02:00:00,999,2,0,4,2,1989,0
1989-04-10 03:00:00,952,3,0,4,2,1989,0
1989-04-10 04:00:00,966,4,0,4,2,1989,0
1989-04-10 05:00:00,990,5,0,4,2,1989,0
1989-04-10 06:00:00,980,6,0,4,2,1989,0
1989-04-10 07:00:00,984,7,0,4,2,1989,0
1989-04-10 08:00:00,986,8,0,4,2,1989,0
1989-04-10 09:00:00,955,9,0,4,2,1989,0
1989-04-10 10:00:00,972,10,0,4,2,1989,0
1989-04-10 11:00:00,987,11,0,4,2,1989,0
1989-04-10 12:00:00,988,12,0,4,2,1989,0
1989-04-10 13:00:00,988,13,0,4,2,1989,0
1989-04-10 14:00:00,979,14,0,4,2,1989,0
1989-04-10 15:00:00,979,15,0,4,2,1989,0
1989-04-10 16:00:00,997,16,0,4,2,1989,0
1989-04-10 17:00:00,1015,17,0,4,2,1989,0
1989-04-10 18:00:00,979,18,0,4,2,1989,0
1989-04-10 19:00:00,1007,19,0,4,2,1989,0
1989-04-10 20:00:00,972,20,0,4,2,1989,0
1989-04-10 21:00:00,989,21,0,4,2,1989,0
1989-04-10 22:00:00,974,22,0,4,2,1989,0
1989-04-10 23:00:00,1010,23,0,4,2,1989,0
1989-04-11 00:00:00,990,0,1,4,2,1989,0
1989-04-11 01:00:00,992,1,1,4,2,1989,0
1989-04-11 02:00:00,935,2,1,4,2,1989,0
1989-04-11 03:00:00,926,3,1,4,2,1989,0
1989-04-11 04:00:00,954,4,1,4,2,1989,0
1989-04-11 05:00:00,969,5,1,4,2,1989,0
1989-04-11 06:00:00,991,6,1,4,2,1989,0
1989-04-11 07:00:00,969,7,1,4,2,1989,0
1989-04-11 08:00:00,962,8,1,4,2,1989,0
1989-04-11 09:00:00,962,9,1,4,2,1989,0
1989-04-11 10:00:00,970,10,1,4,2,1989,0
1989-04-11 11:00:00,936,11,1,4,2,1989,0
1989-04-11 12:00:00,941,12,1,4,2,1989,0
1989-04-11 13:00:00,951,13,1,4,2,1989,0
1989-04-11 14:00:00,972,14,1,4,2,1989,0
1989-04-11 15:00:00,999,15,1,4,2,1989,0
1989-04-11 16:00:00,996,16,1,4,2,1989,0
1989-04-11 17:00:00,984,17,1,4,2,1989,0
1989-04-11 18:00:00,999,18,1,4,2,1989,0
1989-04-11 19:00:00,994,19,1,4,2,1989,0
1989-04-11 20:00:00,997,20,1,4,2,1989,0
1989-04-11 21:00:00,1004,21,1,4,2,1989,0
1989-04-11 22:00:00,988,22,1,4,2,1989,0
1989-04-11 23:00:00,1000,23,1,4,2,1989,0
1989-04-12 00:00:00,1002,0,2,4,2,1989,0
1989-04-12 01:00:00,976,1,2,4,2,1989,0
1989-04-12 02:00:00,977,2,2,4,2,1989,0
1989-04-12 03:00:00,968,3,2,4,2,1989,0
1989-04-12 04:00:00,965,4,2,4,2,1989,0
1989-04-12 05:00:00,969,5,2,4,2,1989,0
1989-04-12 06:00:00,981,6,2,4,2,1989,0
1989-04-12 07:00:00,972,7,2,4,2,1989,0
1989-04-12 08:00:00,975,8,2,4,2,1989,0
1989-04-12 09:00:00,955,9,2,4,2,1989,0
1989-04-12 10:00:00,978,10,2,4,2,1989,0
1989-04-12 11:00:00,991,11,2,4,2,1989,0
1989-04-12 12:00:00,1001,12,2,4,2,1989,0
1989-04-12 13:00:00,987,13,2,4,2,1989,0
1989-04-12 14:00:00,992,14,2,4,2,1989,0
1989-04-12 15:00:00,998,15,2,4,2,1989,0
1989-04-12 16:00:00,973,16,2,4,2,1989,0
1989-04-12 17:00:00,990,17,2,4,2,1989,0
1989-04-12 18:00:00,1024,18,2,4,2,1989,0
1989-04-12 19:00:00,987,19,2,4,2,1989,0
1989-04-12 20:00:00,999,20,2,4,2,1989,0
1989-04-12 21:00:00,1022,21,2,4,2,1989,0
1989-04-12 22:00:00,1032,22,2,4,2,1989,0
1989-04-12 23:00:00,1012,23,2,4,2,1989,0
1989-04-13 00:00:00,1023,0,3,4,2,1989,0
1989-04-13 01:00:00,1031,1,3,4,2,1989,0
1989-04-13 02:00:00,1015,2,3,4,2,1989,0
1989-04-13 03:00:00,1009,3,3,4,2,1989,0
1989-04-13 04:00:00,987,4,3,4,2,1989,0
1989-04-13 05:00:00,1011,5,3,4,2,1989,0
1989-04-13 06:00:00,1020,6,3,4,2,1989,0
1989-04-13 07:00:00,1026,7,3,4,2,1989,0
1989-04-13 08:00:00,995,8,3,4,2,1989,0
1989-04-13 09:00:00,993,9,3,4,2,1989,0
1989-04-13 10:00:00,990,10,3,4,2,1989,0
1989-04-13 11:00:00,973,11,3,4,2,1989,0
1989-04-13 12:00:00,982,12,3,4,2,1989,0
1989-04-13 13:00:00,989,13,3,4,2,1989,0
1989-04-13 14:00:00,1010,14,3,4,2,1989,0
1989-04-13 15:00:00,982,15,3,4,2,1989,0
1989-04-13 16:00:00,976,16,3,4,2,1989,0
1989-04-13 17:00:00,977,17,3,4,2,1989,0
1989-04-13 18:00:00,975,18,3,4,2,1989,0
1989-04-13 19:00:00,991,19,3,4,2,1989,0
